0,Nairobi  Kenya,NA,3,-1.275,36.815,1651,"Data Version: 3.7 / Type: Timeseries / LatLon Resolution: 0.010 / Time Resolution: 60 minutes / Averaging Method: End of Period / TD: No / Copyright 2010-2023 Clean Power Research®, L.L.C. DownloadID=acc90ca0-d60c-4e01-b647-fc170cc3cadf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2)),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/01/2007,01:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,16,,,,,,95,,,,,,,,,1,,,,,,,,,,,,,,,0.12,,,,,,
01/01/2007,02:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,15,,,,,,96,,,,,,,,,2,,,,,,,,,,,,,,,0.12,,,,,,
01/01/2007,03:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,15,,,,,,96,,,,,,,,,2,,,,,,,,,,,,,,,0.12,,,,,,
01/01/2007,04:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,15,,,,,,96,,,,,,,,,1,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2007,05:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,14,,,,,,97,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2007,06:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,14,,,,,,95,,,,,,,,,1,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2007,07:00,,,17,2,,73,2,,17,2,,,,,,,,,,,,,,,,,,,,15,,,,,,92,,,,,,,,,1,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2007,08:00,,,190,2,,550,2,,67,2,,,,,,,,,,,,,,,,,,,,15,,,,,,88,,,,,,,,,1,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2007,09:00,,,444,2,,800,2,,86,2,,,,,,,,,,,,,,,,,,,,17,,,,,,79,,,,,,,,,1,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2007,10:00,,,676,2,,888,2,,106,2,,,,,,,,,,,,,,,,,,,,18,,,,,,74,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2007,11:00,,,844,2,,818,2,,195,2,,,,,,,,,,,,,,,,,,,,20,,,,,,66,,,,,,,,,3,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2007,12:00,,,790,2,,466,2,,375,2,,,,,,,,,,,,,,,,,,,,22,,,,,,58,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2007,13:00,,,977,2,,793,2,,241,2,,,,,,,,,,,,,,,,,,,,23,,,,,,49,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2007,14:00,,,983,2,,922,2,,150,2,,,,,,,,,,,,,,,,,,,,24,,,,,,44,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2007,15:00,,,881,2,,900,2,,145,2,,,,,,,,,,,,,,,,,,,,24,,,,,,44,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2007,16:00,,,668,2,,738,2,,169,2,,,,,,,,,,,,,,,,,,,,24,,,,,,44,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2007,17:00,,,447,2,,575,2,,165,2,,,,,,,,,,,,,,,,,,,,24,,,,,,51,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2007,18:00,,,196,2,,292,2,,117,2,,,,,,,,,,,,,,,,,,,,22,,,,,,59,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2007,19:00,,,26,2,,52,2,,24,2,,,,,,,,,,,,,,,,,,,,21,,,,,,63,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2007,20:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,20,,,,,,70,,,,,,,,,3,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2007,21:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,18,,,,,,79,,,,,,,,,3,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2007,22:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,18,,,,,,81,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/01/2007,23:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,18,,,,,,83,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,00:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,16,,,,,,88,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,01:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,16,,,,,,94,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,02:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,16,,,,,,97,,,,,,,,,1,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,03:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,15,,,,,,98,,,,,,,,,1,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,04:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,15,,,,,,98,,,,,,,,,1,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,05:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,14,,,,,,98,,,,,,,,,1,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,06:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,14,,,,,,96,,,,,,,,,1,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,07:00,,,16,2,,66,2,,16,2,,,,,,,,,,,,,,,,,,,,15,,,,,,93,,,,,,,,,0,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,08:00,,,188,2,,487,2,,80,2,,,,,,,,,,,,,,,,,,,,17,,,,,,84,,,,,,,,,0,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,09:00,,,394,2,,554,2,,147,2,,,,,,,,,,,,,,,,,,,,19,,,,,,71,,,,,,,,,0,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,10:00,,,574,2,,508,2,,248,2,,,,,,,,,,,,,,,,,,,,20,,,,,,64,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,11:00,,,864,2,,887,2,,161,2,,,,,,,,,,,,,,,,,,,,21,,,,,,58,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,12:00,,,969,2,,904,2,,164,2,,,,,,,,,,,,,,,,,,,,23,,,,,,51,,,,,,,,,5,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,13:00,,,980,2,,822,2,,216,2,,,,,,,,,,,,,,,,,,,,24,,,,,,48,,,,,,,,,5,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,14:00,,,967,2,,874,2,,176,2,,,,,,,,,,,,,,,,,,,,25,,,,,,48,,,,,,,,,5,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,15:00,,,871,2,,870,2,,158,2,,,,,,,,,,,,,,,,,,,,25,,,,,,48,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,16:00,,,700,2,,780,2,,171,2,,,,,,,,,,,,,,,,,,,,25,,,,,,48,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,17:00,,,452,2,,567,2,,173,2,,,,,,,,,,,,,,,,,,,,24,,,,,,53,,,,,,,,,5,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,18:00,,,201,2,,301,2,,119,2,,,,,,,,,,,,,,,,,,,,22,,,,,,62,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,19:00,,,13,2,,0,2,,13,2,,,,,,,,,,,,,,,,,,,,21,,,,,,66,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,20:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,20,,,,,,76,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,21:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,18,,,,,,84,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,22:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,18,,,,,,87,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/02/2007,23:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,18,,,,,,92,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/03/2007,00:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,17,,,,,,94,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/03/2007,01:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,16,,,,,,96,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/03/2007,02:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,16,,,,,,97,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/03/2007,03:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,16,,,,,,98,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/03/2007,04:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,16,,,,,,99,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/03/2007,05:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,16,,,,,,99,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/03/2007,06:00,,,0,2,,0,2,,0,2,,,,,,,,,,,,,,,,,,,,15,,,,,,98,,,,,,,,,1,,,,,,,,,,,,,,,0.13,,,,,,
01/03/2007,07:00,,,16,2,,36,2,,16,2,,,,,,,,,,,,,,,,,,,,16,,,,,,97,,,,,,,,,1,,,,,,,,,,,,,,,0.13,,,,,,
01/03/2007,08:00,,,139,2,,229,2,,89,2,,,,,,,,,,,,,,,,,,,,16,,,,,,92,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/03/2007,09:00,,,312,2,,244,2,,204,2,,,,,,,,,,,,,,,,,,,,18,,,,,,83,,,,,,,,,2,,,,,,,,,,,,,,,0.13,,,,,,
01/03/2007,10:00,,,614,2,,599,2,,231,2,,,,,,,,,,,,,,,,,,,,19,,,,,,76,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
01/03/2007,11:00,,,639,2,,402,2,,321,2,,,,,,,,,,,,,,,,,,,,21,,,,,,66,,,,,,,,,5,,,,,,,,,,,,,,,0.13,,,,,,
01/03/2007,12:00,,,736,2,,393,2,,386,2,,,,,,,,,,,,,,,,,,,,23,,,,,,59,,,,,,,,,5,,,,,,,,,,,,,,,0.13,,,,,,
01/03/2007,13:00,,,730,2,,349,2,,406,2,,,,,,,,,,,,,,,,,,,,23,,,,,,58,,,,,,,,,5,,,,,,,,,,,,,,,0.13,,,,,,
01/03/2007,14:00,,,849,2,,586,2,,318,2,,,,,,,,,,,,,,,,,,,,23,,,,,,57,,,,,,,,,5,,,,,,,,,,,,,,,0.13,,,,,,
01/03/2007,15:00,,,823,2,,738,2,,218,2,,,,,,,,,,,,,,,,,,,,24,,,,,,58,,,,,,,,,5,,,,,,,,,,,,,,,0.13,,,,,,
01/03/2007,16:00,,,613,2,,576,2,,221,2,,,,,,,,,,,,,,,,,,,,22,,,,,,61,,,,,,,,,5,,,,,,,,,,,,,,,0.13,,,,,,
01/03/2007,17:00,,,430,2,,519,2,,174,2,,,,,,,,,,,,,,,,,,,,22,,,,,,63,,,,,,,,,6,,,,,,,,,,,,,,,0.13,,,,,,
01/03/2007,18:00,,,205,2,,319,2,,117,2,,,,,,,,,,,,,,,,,,,,21,,,,,,70,,,,,,,,,5,,,,,,,,,,,,,,,0.13,,,,,,
01/03/2007,19:00,,,19,2,,20,2,,18,2,,,,,,,,,,,,,,,,,,,,20,,,,,,76,,,,,,,,,4,,,,,,,,,,,,,,,0.13,,,,,,
